_id,PK,CCR,AGE,GENDER,RACE,MONTHNUM,DAY,YEAR,DATE,MONTHYEAR,MONTHNAME,DAYOFWEEK,TIME,NUMMIN,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,group,zone_name,ISSAMEDISTANCE
796,1974792,16004674,40,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Thursday,17:15:00,1035,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"100 Block Pius ST Pittsburgh, PA 15203",South Side Slopes,3,1706,3,4,-79.98114281,40.42432527,40-49,South Side,0
44,1975096,16115700,40,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Monday,09:30:00,570,"100 Block S Diamond ST Mercer, PA 16137",3922 Theft by Deception. / 517.8(A1) Home Improvement Fraud,"700 Block Chautauqua CT Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01785107,40.46388665,40-49,North Side,0
412,1975074,16122259,38,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Friday,14:00:00,840,"600 Block First AV Pittsburgh, PA 15219",2709(a)(4) Harassment Communicates Prohibited Acts,"800 Block Kennebec ST Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.9355379,40.42554681,30-39,East End (South)/North Side,0
869,1975558,16164673,33,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Sunday,13:39:00,819,"600 Block Stanwix ST Pittsburgh, PA 15222",9501 Bench Warrant,"100 Block Forbes AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00394607,40.44069712,30-39,Downtown/Hill/Strip,0
93,1975384,16029218,32,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Monday,03:45:00,225,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"800 Block Concord ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99792377,40.45756351,30-39,North Side,0
37,1975458,16164486,31,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Monday,07:32:00,452,"Federal ST N & E North AV Pittsburgh, PA 15212",9501 Bench Warrant,"Federal ST & E North AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00663235,40.45544902,30-39,North Side,0
802,1975095,16109024,31,Female,White,9,1,2016,1-Sep-16,Sep-16,September,Wednesday,16:00:00,960,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"600 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99720377,40.42155201,30-39,South Side,0
270,1975405,16164045,24,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Wednesday,16:33:00,993,"600 Block 1st AV Pittsburgh, PA 15219",3361  Driving Vehicle at Safe Speed. / 3714 Careless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property,"Saw Mill Run BL & Library RD Pittsburgh, PA 15227",Overbrook,3,3204,4,4,-79.99597387,40.38222524,20-29,South Side,0
584,1975094,16101126,21,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Tuesday,06:17:00,377,"Smallman ST & 14th ST Pittsburgh, PA 15222",3929 Retail Theft.,"900 Block Freeport RD Pittsburgh, PA 15238",Lincoln-Lemington-Belmar,5,1201,9,2,-79.89431722,40.48808181,20-29,East End (North),0
36,1975457,16164458,21,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Sunday,06:17:00,377,"Smallman ST & 14th ST Pittsburgh, PA 15222",3934 Theft from Vehicle,"Mulberry WY & 14th ST Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.99019085,40.44766989,20-29,Downtown/Hill/Strip,0
614,1975466,16164848,14,Male,White,9,1,2016,1-Sep-16,Sep-16,September,Thursday,18:00:00,1080,"1000 Block Uvilla ST Pittsburgh, PA 15220",903 Criminal Conspiracy. / 3502 Burglary.,"1000 Block Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.0406073,40.44420027,10-19,West End/South Side,0
679,1974794,16096775,55,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Saturday,11:49:00,709,"28 North FRWY Kittanning, PA 16201",9015 Failure To Appear/Arrest on Attachment Order,"Cedar AV & E OHIO ST Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00169385,40.45331224,50-59,North Side,0
252,1974790,14247540,38,Female,Black,8,31,2016,31-Aug-16,Aug-16,August,Saturday,13:30:00,810,"900 Block 2ND AV Pittsburgh, PA 15219",2701(a)(3) Simple Assault - Attempts by Physical Menace,"2100 Block Centre AV Pittsburgh, PA 15219",Golden Triangle/Civic Arena,2,201,6,3,-79.9789234,40.44439518,30-39,Downtown/Hill/Strip,0
407,1975123,16158321,29,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Sunday,20:00:00,1200,"900 Block 2nd AV Pittsburgh, PA 15219",2706 Terroristic Threats. / 2709(a) Harassment.,"1300 Block Sandusky ST Pittsburgh, PA 15212",Central Northside,1,2206,1,1,-80.00484053,40.45703838,20-29,North Side,0
453,1975396,16162835,26,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Thursday,21:56:00,1316,"800 Block Hale ST Pittsburgh, PA 15221",901 Criminal Attempt / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 6106 Firearms not to be Carried without a License.,"900 Block Norfolk ST Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.93379126,40.42280416,20-29,East End (South)/North Side,0
372,1974797,16117795,24,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Sunday,06:00:00,360,"7300 Block Hamilton AV Pittsburgh, PA 15208",2701 Simple Assault.,"300 Block Renova ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.93705448,40.40243347,20-29,East End (South)/North Side,0
361,1975351,16163908,20,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Wednesday,11:59:00,719,"1000 Block Fairdale ST Pittsburgh, PA 15204",5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape.,"Allendale ST & Fairdale ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.06110027,40.45543336,20-29,West End/South Side,0
253,1974796,16105426,20,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Sunday,11:59:00,719,"1000 Block Fairdale ST Pittsburgh, PA 15204","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 3921(a) Theft by Unlawful Taking or Disposition - Movable item","1100 Block Fairdale ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.06213679,40.45492384,20-29,West End/South Side,0
365,1975408,16164279,18,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Sunday,21:29:00,1289,"2400 Block N Charles ST Pittsburgh, PA 15214","903 Criminal Conspiracy. / 3702 Robbery of Motor Vehicle. / 6110.1 Possesion of Firearm by Minor / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 6105(c)(9) Persons Not To Possess Use Manuf, Control Firearm","2500 Block N Charles ST Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01885858,40.46692217,10-19,North Side,0
26,1975410,16164279,15,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Thursday,21:29:00,1289,"2400 Block N Charles ST Pittsburgh, PA 15214","903 Criminal Conspiracy. / 3702 Robbery of Motor Vehicle. / 4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 6110.1 Possesion of Firearm by Minor / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 6105(c)(9) Persons Not To Possess Use Manuf, Control Firearm","2500 Block N Charles ST Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01885858,40.46692217,10-19,North Side,0
507,1975028,16144201,13,Male,Black,8,31,2016,31-Aug-16,Aug-16,August,Tuesday,15:34:00,934,"7200 Block Frankstown AV Pittsburgh, PA 15208",2701(a)(3) Simple Assault - Attempts by Physical Menace,"N Lang AV & Kelly ST Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89925601,40.4560354,10-19,East End (North),0
62,1975029,16156204,15,Female,Hispanic,8,31,2016,31-Aug-16,Aug-16,August,Friday,13:30:00,810,"600 Block 1st AV Pittsburgh, PA 15203",2707 Propulsion of Missiles  / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"2600 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.97880106,40.38544231,10-19,South Side,0
797,1974800,16143320,27,Female,White,8,31,2016,31-Aug-16,Aug-16,August,Friday,07:20:00,440,"600 Block 1ST AV Pittsburgh, PA 15219",3922 Theft by Deception. / 3925 Receiving Stolen Property. / 4106 Access Device Fraud / 4120 Identity Theft,"2200 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.97445377,40.42822681,20-29,South Side,0
322,1975363,16162900,21,Female,White,8,31,2016,31-Aug-16,Aug-16,August,Saturday,03:10:00,190,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"200 Block S St Clair ST Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92992905,40.46115391,20-29,East End (North),0
320,1975510,16163492,28,Male,Black,8,30,2016,30-Aug-16,Aug-16,August,Thursday,20:39:00,1239,"100 Block Hawthorne CT Pittsburgh, PA 15206",3921(a) Theft by Unlawful Taking or Disposition - Movable item,"4800 Block Stanton AV Pittsburgh, PA 15206",Homewood North,5,1301,9,2,-79.93470094,40.48033948,20-29,East End (North),0
751,1975352,16162823,25,Female,Black,8,30,2016,30-Aug-16,Aug-16,August,Monday,19:30:00,1170,"600 Block 1st AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 4906 False Reports to Law Enforcement Authorities. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 4581 Restraint Systems. / 3714 Careless Driving,"Forest WY & Brushton AV Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88789856,40.45602293,20-29,East End (North),0
154,1974803,16153347,22,Male,Black,8,30,2016,30-Aug-16,Aug-16,August,Saturday,09:16:00,556,"600 Block 1st AV Pittsburgh, PA 15219",4906 False Reports to Law Enforcement Authorities. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"4500 Block Liberty AV Pittsburgh, PA 15224",Bloomfield,5,802,7,2,-79.95186418,40.46291836,20-29,East End (North),0
798,1974801,16144365,22,Female,Black,8,30,2016,30-Aug-16,Aug-16,August,Saturday,09:18:00,558,"6000 Block Woodlawn RD Aliquippa, PA 15001",2705 Recklessy Endangering Another Person. / 3502 Burglary. / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"700 Block Mt Pleasant RD Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-79.99823793,40.47599179,20-29,North Side,0
41,1974804,16154582,19,Female,Black,8,30,2016,30-Aug-16,Aug-16,August,Friday,13:27:00,807,"600 Block 1 st AV Pittsburgh, PA 15203",9093 Indirect Criminal Contempt,"50 Block S 16th ST Pittsburgh, PA 15203",South Side Flats,3,1702,7,6,-79.98782799,40.44901784,10-19,South Side,0
750,1975349,16162738,16,Male,Black,8,30,2016,30-Aug-16,Aug-16,August,Sunday,00:32:00,32,"1200 Block Western AV Pittsburgh, PA",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 6110.1 Possesion of Firearm by Minor,"50 Block E Marshall AV Pittsburgh, PA 15214",Perry South,1,2615,1,1,-80.01050665,40.47525228,10-19,North Side,0
371,1974793,16052357,48,Female,White,8,30,2016,30-Aug-16,Aug-16,August,Saturday,08:00:00,480,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Liberty AV & Commonwealth PL Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00675198,40.44084198,40-49,Downtown/Hill/Strip,0
254,1974799,16141919,38,Male,White,8,30,2016,30-Aug-16,Aug-16,August,Monday,11:00:00,660,"900 Block 2nd AV Pittsburgh, PA 15219",4915 Failure to Comply with Megans Law,"600 Block Wood ST Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99942351,40.44209205,30-39,Downtown/Hill/Strip,0
48,1975281,16161285,35,Male,White,8,30,2016,30-Aug-16,Aug-16,August,Friday,21:00:00,1260,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"3700 Block Brighton RD Pittsburgh, PA 15212",Brighton Heights,1,2708,1,1,-80.03519475,40.48324656,30-39,North Side,0
680,1974798,16141743,28,Female,White,8,30,2016,30-Aug-16,Aug-16,August,Sunday,07:30:00,450,"800 Block E Warrington AV Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","100 Block Rochelle ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.98808369,40.41512107,20-29,South Side,0
551,1975121,16157959,26,Male,White,8,30,2016,30-Aug-16,Aug-16,August,Thursday,04:00:00,240,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","900 Block Liberty AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99793652,40.44288811,20-29,Downtown/Hill/Strip,0
35,1974791,15125202,25,Female,White,8,30,2016,30-Aug-16,Aug-16,August,Saturday,09:15:00,555,"600 Block 1st AV Pittsburgh, PA 15219",3921(a) Theft by Unlawful Taking or Disposition - Movable item,"2700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96689241,40.42666614,20-29,South Side,0
267,1975348,16163459,23,Female,White,8,30,2016,30-Aug-16,Aug-16,August,Sunday,18:45:00,1125,"700 Block Chartiers AV Pittsburgh, PA 15220",13(a)(16) Possession of Controlled Substance,"Marlow ST & Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03972347,40.44312464,20-29,West End/South Side,0
785,1974644,16117541,36,Male,Black,8,29,2016,29-Aug-16,Aug-16,August,Sunday,00:20:00,20,"Mckees Rocks BRDG & Ohio River BL Pittsburgh, PA 15212",9015 Failure To Appear/Arrest on Attachment Order,"2200 Block Bentley DR Pittsburgh, PA 15213",Terrace Village,2,510,6,3,-79.9702593,40.44010236,30-39,Downtown/Hill/Strip,0
672,1974651,16141391,25,Male,Black,8,29,2016,29-Aug-16,Aug-16,August,Saturday,02:50:00,170,"800 Block Peralta ST Pittsburgh, PA 15212",2701 Simple Assault. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"100 Block Rhine PL Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99409859,40.4667862,20-29,North Side,0
27,1974645,16118337,18,Male,Black,8,29,2016,29-Aug-16,Aug-16,August,Friday,11:14:00,674,"600 Block 1ST AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"S 16th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98271222,40.4288317,10-19,South Side,0
257,1974880,16154835,25,Male,Black,8,28,2016,28-Aug-16,Aug-16,August,Thursday,17:10:00,1030,"1600 Block Sandusky CT Pittsburgh, PA 15212",2701 Simple Assault. / 3701 Robbery. / 5503 Disorderly Conduct. / 2709 Harassment (Non-Specific),"7300 Block Butler ST Pittsburgh, PA 15206",Morningside,5,1014,7,2,-79.92134431,40.48793171,20-29,East End (North),0
49,1975308,16161900,18,Male,Black,8,28,2016,28-Aug-16,Aug-16,August,Saturday,21:30:00,1290,"1200 Block Western AV Pittsburgh, PA 15233",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3701 Robbery.,"4500 Block Friendship AV Pittsburgh, PA 15224",Bloomfield,5,903,7,2,-79.95219916,40.46578525,10-19,East End (North),0
558,1974660,16155816,17,Female,Black,8,28,2016,28-Aug-16,Aug-16,August,Thursday,05:25:00,325,"600 Block 1st AV Pittsburgh, PA 15219",1501 Drivers Required to be Licensed. / 3743 Accidents Involving Damage to Attended Veh. or Property,"Watson ST & Chatham SQ Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.99098782,40.43836444,10-19,Downtown/Hill/Strip,0
837,1975237,16162114,48,Male,White,8,28,2016,28-Aug-16,Aug-16,August,Wednesday,23:00:00,1380,"Bausman ST & Mathews AV Pittsburgh, PA 15210",3743 Accidents Involving Damage to Attended Veh. or Property / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Saw Mill Run BL & Edgebrook AV Pittsburgh, PA 15226",Bon Air,3,1806,4,4,-80.00060758,40.40209571,40-49,South Side,0
786,1974648,16121468,30,Male,White,8,28,2016,28-Aug-16,Aug-16,August,Monday,15:47:00,947,"Arnold ST & Steuben ST Pittsburgh, PA 15220",9015 Failure To Appear/Arrest on Attachment Order,"800 Block Crucible ST Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03978718,40.4419871,30-39,West End/South Side,0
360,1974633,16087068,36,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Tuesday,02:30:00,150,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault.,"2200 Block East Hills DR Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87302988,40.45388109,30-39,East End (North),0
666,1974641,16114063,36,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Sunday,02:30:00,150,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"2200 Block East Hills DR Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.87302988,40.45388109,30-39,East End (North),0
826,1975309,16161295,33,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Saturday,17:00:00,1020,"Frankstown AV & Brushton ST Pittsburgh, PA 15208",2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 4304(a)(1) Endangering Welfare of Children. / 3736 Reckless Driving / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"Bunkerhill ST & Greystone DR Pittsburgh, PA 15206",Highland Park,5,1102,7,2,-79.91702136,40.47880214,30-39,East End (North),0
251,1974788,16149255,27,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Friday,03:15:00,195,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2701 Simple Assault.,"300 Block Suncrest ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.99322262,40.41055218,20-29,South Side,0
467,1974787,16149255,22,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Thursday,03:15:00,195,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 2701 Simple Assault.,"300 Block Suncrest ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.99322262,40.41055218,20-29,South Side,0
851,1975388,16137770,18,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Wednesday,11:25:00,685,"200 Block S Pacific AV Pittsburgh, PA 15224",3925 Receiving Stolen Property.,"1900 Block Redrose AV Pittsburgh, PA 15210",Carrick,3,2902,4,4,-79.98303848,40.39719619,10-19,South Side,0
520,1974685,16161382,16,Male,Black,8,27,2016,27-Aug-16,Aug-16,August,Monday,18:37:00,1117,"Washington BL & Frankstown AV Pittsburgh, PA 15208",3925 Receiving Stolen Property. / 5121 Escape. / 3112 Traffic-Control Signals. / 3301 Driving on Right Side of Roadway. / 3323 Stop Signs and Yield Signs. / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving / 1501(A) Valid Driver's License Required,"N Dallas AV & Meade ST Pittsburgh, PA 15208",Point Breeze North,4,1405,9,2,-79.90756218,40.45235503,10-19,East End (South)/North Side,0
781,1974640,16103599,35,Male,White,8,27,2016,27-Aug-16,Aug-16,August,Wednesday,21:30:00,1290,"900 Block 2ND AV Pittsburgh, PA 15219",2701 Simple Assault. / 3304 Criminal Mischief.,"400 Block Bailey AV Pittsburgh, PA 15211",Mount Washington,3,1807,3,4,-79.99981738,40.42668677,30-39,South Side,0
452,1975266,16161110,26,Female,White,8,27,2016,27-Aug-16,Aug-16,August,Wednesday,11:52:00,712,"200 Block Clearview AV Pittsburgh, PA 15205",3934 Theft from Vehicle,"1200 Block Queensbury ST Pittsburgh, PA 15205",Westwood,6,2811,2,5,-80.04871787,40.43641526,20-29,West End/South Side,0
292,1974635,16140074,57,Male,Black,8,26,2016,26-Aug-16,Aug-16,August,Thursday,10:00:00,600,"900 Block 2nd AV Pittsburgh, PA 15219",901 Criminal Attempt,"400 Block N Neville ST Pittsburgh, PA 15213",North Oakland,4,507,8,3,-79.94953823,40.45140073,50-59,East End (South)/North Side,0
71,1974623,16130258,57,Male,Black,8,26,2016,26-Aug-16,Aug-16,August,Sunday,17:16:00,1036,"Market SQ Pittsburgh, PA 15222",9015 Failure To Appear/Arrest on Attachment Order,"100 Block 5th AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00287326,40.44140616,50-59,Downtown/Hill/Strip,0
664,1974627,15233725,56,Male,Black,8,26,2016,26-Aug-16,Aug-16,August,Friday,17:10:00,1030,"7200 Block Idlewild ST Pittsburgh, PA 15208",903 Criminal Conspiracy. / 2702 Aggravated Assault. / 3701 Robbery.,"7200 Block Forest WY Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89608611,40.45775281,50-59,East End (North),0
207,1975207,16160761,36,Male,Black,8,26,2016,26-Aug-16,Aug-16,August,Wednesday,22:19:00,1339,"Mt Vernon ST & Sterrett ST Pittsburgh, PA 15208",4304(a)(1) Endangering Welfare of Children. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving,"7200 Block Upland ST Pittsburgh, PA 15206",Homewood North,5,1301,9,2,-79.89454512,40.46177811,30-39,East End (North),0
737,1974823,16153250,32,Male,Black,8,26,2016,26-Aug-16,Aug-16,August,Monday,13:58:00,838,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"500 Block Smithfield ST Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99811616,40.44033208,30-39,Downtown/Hill/Strip,0
776,1975056,16152585,32,Male,Black,8,26,2016,26-Aug-16,Aug-16,August,Friday,13:58:00,838,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery. / 3925 Receiving Stolen Property.,"300 Block 6th AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99945175,40.44165074,30-39,Downtown/Hill/Strip,0
